Date,AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
2019-02-28,61065.95,8203.5,3371.41,114.18,9212.97,5306.87,2184.69,22100.71,8870.19,1162.49,3728.89,1222.65,8954.94,2758.21,1079.41,40421.25,7171.75,2063.38,2671.0,4589.0,34114.86,5296.73,74746.27,2105.85,15436.85,21075.54,175.29,740.58,54339.54,1732.41,4984.2,3407.68,2515.63,4057.16,5465.08,10002.05,282.75,3616.08,1697.0,627.11,2898.13,13057.14,14010.16,24236.76,27199.43,26704.0,54587.3,11706.4,26848.26,19744.46,811.36,150381.34,1312.87,4087.29,1330.43,1202.11,394.64,16227.73,144041.42,9434.11,1086.89,6369.01,7620.44,289.65,38459.14,6526.83,138230.58,2798.13,29931.85,35634.51,14817.79,9570.94,1172.97,109709.73,10294.8,454.05,4785.09,1605.34,10843.16,26292.06,19138.99,2488.91,5558.05,61588.4,62760.49,5255.16,8534.22,14044.71,5639.77,2811.62,4823.18,11933.1,12427.26,10018.58,4834.14,6595.47,1787.42,1373.13,88.74,10010.02,19891.89,4112.1,4006.69,411.78,441.17,2844.02,18767.48,6522.86,8797.6,3885.33,959.17,2794.89,8579.72,715.48,3091.74,6644.65,8010.86,1209.05,633.11,11534.68,13427.9,62609.74,23592.63,15684.66,4460.64,3825.87,6736.99,11413.22,10828.74,17428.07,40030.27,12472.59,11555.31,15416.96,2102.35,10423.29,2500.45,15106.35,227209.5,76969.31,26472.8,22478.48,12934.23,59221.15,1550.48,65183.78,54524.97,4616.28,19512.82,17693.54,6402.55,14128.06,22128.44,47119.93,334542.1,21603.7,26778.34,4170.1,1101.01,5929.77,17530.53,5180.75,5001.39,10789.81,5193.11,89761.56,10049.89,8492.61,49582.49,1527.05,26450.14,8984.36,23194.1,2833.03,10512.61,23731.67,29699.02,2676.73,1834.06,33005.28,51407.46,2289.78,852.66,12242.64,9544.04,34060.64,24062.54,32321.08,28189.74,19097.13
2019-03-31,60386.84,8177.16,3333.86,99.3,8998.83,4855.91,2218.68,21762.63,8440.52,1234.24,3468.6,1199.97,8954.47,2582.26,1076.86,40391.74,7376.54,1986.84,2415.92,4666.16,32936.67,5444.28,73296.19,2001.42,15844.58,21272.46,138.63,697.1,51383.96,2092.27,5316.25,3303.99,2257.86,3963.5,5319.22,10214.36,290.89,3604.37,1634.69,588.82,2730.42,12640.1,15385.95,24549.17,28011.61,27033.46,57297.35,11543.35,26710.6,18182.78,771.89,146892.54,1454.01,4381.9,1294.21,1278.76,397.26,16071.68,148066.45,8477.63,1096.07,6106.61,7236.22,297.6,37805.87,6111.81,138211.74,2934.18,29287.62,36888.31,14803.93,9377.41,1114.96,124737.87,12448.73,520.1,6243.77,1879.73,11316.84,29010.41,22130.55,2881.44,5721.61,65114.14,64285.7,5352.24,8221.79,13841.18,5599.3,2716.9,4629.6,11837.21,12206.99,10163.18,4775.4,6415.23,1649.45,1237.07,112.0,8886.81,16910.13,3667.79,4056.18,393.71,428.41,2832.87,17635.27,6083.61,8540.16,3915.51,861.3,2804.72,8397.01,783.58,3392.51,6324.73,8156.49,1158.72,600.89,10892.94,14390.46,67285.59,23400.59,15699.8,4844.11,3702.46,5531.78,11976.27,11188.39,18050.55,41312.83,13028.93,12032.25,15759.97,2136.07,11049.88,2609.08,15394.21,234049.7,75532.31,27728.33,22854.18,13832.74,61281.81,1639.54,65488.07,55209.45,5283.76,20174.21,18214.64,6499.54,14668.82,22512.59,48623.7,342034.8,22112.0,25571.99,4441.36,1176.89,6139.95,18251.75,5077.27,5070.62,10281.22,5259.54,92579.44,10675.69,8631.52,49509.46,1560.1,28825.94,9390.59,22884.08,2995.41,10731.16,25657.08,30002.02,2822.78,1963.14,34508.57,53790.23,2538.25,864.75,12782.37,9634.44,35426.13,24945.8,34801.08,28929.43,19490.4
2019-04-30,59116.99,8436.19,3415.59,87.46,9136.16,4782.38,1993.84,21521.93,8530.9,1271.05,3623.67,1338.07,9189.35,2328.28,1093.93,38445.58,8132.3,2131.45,2238.78,4348.64,35816.87,5474.04,74447.25,2172.08,15862.76,22352.54,148.1,718.5,51594.48,1912.8,4807.42,3334.28,2273.97,3906.21,5261.25,10046.26,273.76,3504.81,1581.13,611.05,3007.61,12494.84,14653.13,23586.9,28395.24,26352.72,59175.0,11208.91,26432.23,18755.14,758.03,147509.91,1284.14,4119.29,1290.87,1281.85,503.9,15438.73,148277.38,7915.34,1145.76,6295.01,7367.56,390.74,37188.17,6155.75,139874.49,2825.79,28644.54,36713.71,14880.57,9403.05,1101.66,126935.42,11846.82,407.28,6380.87,1810.46,11639.2,30603.41,21392.19,2636.57,5231.37,64248.58,61979.32,5117.64,7688.23,11340.64,4585.38,2247.39,4421.01,10998.22,11456.62,9061.35,4373.41,5743.36,1559.91,1204.28,92.52,8885.96,15552.42,3647.0,4149.11,418.85,430.29,2981.99,16890.91,5810.11,8461.53,3807.73,769.6,2675.55,8843.05,747.25,3207.48,6010.82,8326.85,1115.39,537.78,10940.49,13846.52,64004.48,26431.24,16601.17,4881.24,3616.42,5172.4,11340.35,11212.13,17872.1,42213.41,12371.54,11963.28,15762.53,1751.39,10958.88,2425.46,15567.39,228682.9,71336.75,28178.95,23031.62,13344.53,62480.05,1578.09,66339.56,55740.17,5220.56,20776.97,18403.86,8426.77,14610.71,22749.26,49470.13,339833.5,22336.51,24759.81,4518.7,1163.56,6402.95,19456.48,5179.87,4729.6,10087.95,5110.2,93124.13,10364.8,8475.39,44035.03,1899.42,28038.52,11917.81,22525.58,2834.1,10696.67,28046.21,30148.93,2270.38,1788.06,35081.61,55364.52,2137.57,844.07,12666.67,9494.75,37827.09,24739.83,34329.47,29079.03,20674.6
2019-05-31,48049.89,8498.8,2864.95,75.33,8761.44,4565.72,1746.91,20470.36,7443.4,857.05,3661.87,1573.22,9655.08,2418.8,986.75,36565.6,7719.71,2314.88,1926.66,3993.36,32352.14,5619.67,74483.02,1731.75,16272.33,20647.51,109.59,536.75,48399.23,1882.28,3792.11,3217.73,2067.33,3311.17,4802.67,9182.34,258.65,3206.16,1527.55,593.18,2961.52,12497.26,14134.46,22865.61,28469.78,26322.55,60411.84,11474.52,25119.72,18936.78,648.65,138080.28,1053.82,3535.44,1236.64,1068.89,457.45,14048.27,138531.57,6736.67,1096.94,5954.55,6853.27,330.68,34094.08,5830.68,135099.09,2871.21,28565.66,37388.09,14753.71,9207.43,968.68,120988.95,12741.68,391.79,7089.84,1591.87,11781.03,31039.45,22363.11,2670.18,5095.48,63105.68,54997.24,4318.27,7395.27,10941.43,4677.42,2032.07,4644.38,10342.86,11213.73,8258.96,4143.37,5131.88,1520.72,1163.95,87.65,7893.75,14015.5,3201.38,3473.47,323.2,386.59,2968.15,17235.06,6107.0,8338.96,3629.32,697.42,2571.55,7237.22,566.44,3443.52,6037.63,8319.11,1099.97,531.94,10775.34,13279.71,60658.53,27119.58,15743.21,4940.68,3060.55,5621.47,10486.88,11266.74,18012.09,42494.66,9800.24,11909.39,15921.43,1509.01,10590.62,2369.14,14281.82,216854.5,66635.19,28228.88,22987.64,10446.43,60321.71,1494.41,62328.05,47516.96,4671.7,19343.39,18436.15,8530.07,14191.89,23441.32,46683.5,299576.7,21916.68,18607.0,4525.23,1005.84,5351.47,16950.07,4888.69,4314.63,8046.44,4600.99,94929.69,10390.92,8319.25,37221.88,1622.42,26259.54,9049.54,21479.04,2216.81,10543.97,23909.42,29699.09,1963.98,1305.4,36068.32,55655.79,1942.75,799.43,12618.76,8989.62,29373.78,25408.56,31966.52,29511.35,15730.54
2019-06-30,55044.75,8917.74,3173.55,70.85,9034.69,4337.0,1723.88,21612.58,7045.91,1053.15,3762.78,1626.86,9254.29,2493.25,1031.2,40064.26,8430.09,2588.13,1735.97,4252.53,32311.21,5639.93,73255.19,1764.97,17100.06,21245.99,87.15,553.05,48977.52,1855.08,3920.56,3423.54,2304.5,3615.97,5244.55,13392.84,260.6,3173.95,1533.03,566.0,2767.59,13002.56,14208.26,23988.5,27612.4,27261.3,62292.78,11285.48,25098.64,19660.43,665.15,149643.08,1336.04,3741.73,1226.96,1084.63,478.08,14720.94,142343.39,6498.72,1167.66,6193.29,6793.44,353.13,36294.03,5963.06,141601.15,3219.56,27875.88,37522.27,15353.03,9112.61,1022.82,115076.46,12333.09,211.47,6403.02,1533.55,10278.2,30572.43,21262.02,2703.69,5444.44,71088.48,60449.11,5036.94,7259.21,10756.12,4656.45,2062.31,4676.93,10634.08,10630.35,8382.62,3913.89,5082.97,1524.69,1204.95,82.73,8161.07,14205.31,3373.84,3676.47,346.35,383.31,2957.02,19045.85,6106.2,8312.39,3977.07,728.31,2879.79,7401.33,528.35,3851.34,6047.79,8513.46,1064.96,415.42,10319.98,13916.44,63079.63,30139.01,17476.09,5579.23,3331.6,4978.94,11124.06,11651.31,18446.8,43427.22,10890.41,12349.27,16432.19,1428.87,9718.65,2437.01,14377.24,237025.7,68940.75,28680.28,23429.19,11841.5,62038.75,1738.94,64242.85,54063.02,4036.04,21962.92,19549.12,8924.86,14682.52,24503.89,46547.55,324382.7,22751.04,19874.27,4744.2,1284.08,5538.57,19289.59,5110.54,4279.9,8579.0,4552.66,98114.63,10745.36,8519.43,37603.3,2017.15,28401.75,12129.55,22381.22,2397.0,10564.18,25913.66,29729.43,1753.01,1405.3,37715.36,57507.51,1710.06,880.83,12649.76,9303.15,35720.02,26298.09,33978.04,30617.9,15514.59
2019-07-31,55278.67,9590.55,3345.79,82.08,9638.73,4640.22,1735.1,20604.89,7599.19,1075.84,3649.59,1675.9,10467.48,2793.63,1563.05,38829.96,9700.61,2578.78,1820.44,3653.07,30197.61,5457.93,67935.66,1544.33,17265.79,20992.57,80.03,507.85,44919.73,1752.85,3719.76,3266.5,2114.92,3307.08,4868.36,12607.87,259.07,2968.99,1381.69,601.45,2750.12,12155.17,16769.08,22146.83,25514.22,26346.31,60705.36,10301.62,25606.45,20571.61,652.54,139652.08,1580.11,3329.85,1338.9,1042.49,453.29,13828.59,136225.71,5419.09,1152.27,5868.8,6584.32,299.34,35304.13,5540.34,136430.2,3219.15,27514.29,37491.48,15309.12,8402.92,1082.01,107479.18,10895.92,179.96,5893.91,1524.94,8448.51,25394.63,19065.06,2380.95,5511.27,70169.53,57473.19,5056.2,7690.77,11637.42,4729.82,2110.15,4644.38,10744.28,11313.5,7770.52,4069.9,5053.14,1514.9,1225.42,76.13,8954.47,15138.85,3335.62,3262.22,459.58,363.5,2732.33,19045.83,5657.61,7710.63,4110.42,696.99,2514.08,7164.16,488.84,3685.18,5867.66,8084.32,1020.64,368.14,10818.17,13520.31,61800.83,31885.14,17490.9,5631.83,3189.23,6303.51,11146.03,11766.79,18604.84,43360.13,9180.91,12888.6,16522.08,1541.77,8016.36,2570.19,14569.36,233714.3,65587.19,28218.97,23299.48,10913.39,59607.61,1905.21,63184.24,49849.91,3860.59,26691.98,21000.39,9051.83,14765.52,24548.44,43779.56,314625.1,23396.12,20146.44,4881.96,1303.2,5436.66,19742.51,5322.83,3900.5,9192.05,4120.67,99255.63,11084.68,8597.54,38435.18,1528.46,28940.8,9594.62,21400.18,2356.32,10241.95,23249.2,28897.11,1430.34,1125.19,37182.38,58742.0,1190.54,880.48,13140.11,8906.94,35327.88,26957.13,29864.24,30699.78,13696.38
2019-08-31,44850.83,10151.39,3761.84,75.0,9053.97,4031.07,1224.62,17879.06,7547.82,610.61,3468.85,1617.61,8881.57,3015.89,1489.44,34570.44,8551.73,2406.33,1497.83,3478.97,28451.46,5770.55,67821.18,1513.2,18029.96,18669.02,69.75,353.74,45586.18,1820.64,2783.7,3206.25,1802.71,3131.79,4493.08,12499.08,244.56,2605.92,1341.39,558.87,2585.55,11866.34,17520.31,20511.37,25793.37,27248.02,65521.71,10799.94,23275.83,19574.29,644.31,133297.12,1447.16,3493.49,1222.45,929.12,414.38,14315.37,124128.04,4937.89,1096.46,5999.5,6759.76,304.02,36388.55,5802.53,118854.42,3143.63,26037.32,32703.82,14218.73,8035.8,930.88,110838.64,10791.96,142.84,5551.55,1127.78,8198.24,21352.51,16143.45,2149.58,5516.68,73826.14,54748.85,4813.98,7466.43,11430.69,4686.22,2135.34,4743.72,11186.64,11193.75,7660.75,4133.02,5031.43,1323.69,1093.24,69.6,8988.03,13541.52,2976.12,2905.05,369.88,319.58,2605.07,18877.29,5404.85,7565.76,3449.49,598.3,2870.1,6552.66,405.65,3788.34,5833.19,7902.62,916.66,311.53,9760.31,13843.88,57743.11,29361.12,16166.92,5785.99,2646.83,5415.62,10176.81,12457.97,19546.14,45009.39,8109.43,13029.26,17892.77,1494.88,7162.84,2717.02,13906.43,223481.8,57927.23,29527.61,23766.9,8888.36,62287.5,1660.09,67570.44,43079.35,2598.42,25879.12,22435.95,9556.75,15305.39,25930.22,45917.06,289746.1,24476.27,16502.55,4838.38,1077.08,4113.61,19167.04,5352.69,2957.83,7883.86,4034.36,104961.8,11032.41,8581.53,38948.0,1282.13,29436.37,5530.38,21342.4,1752.55,10703.68,20628.87,30575.83,894.91,1069.89,38884.59,60895.19,855.28,603.58,14109.13,10170.06,31196.28,30209.27,28603.74,33073.97,11847.25
2019-09-30,47304.54,9316.68,3888.71,75.07,9467.25,4432.72,1360.25,17835.93,7455.52,679.67,3340.94,1528.01,8695.16,2677.68,1400.94,37051.76,8138.93,2377.51,1687.81,3760.55,31642.3,5881.8,71079.22,1699.29,18476.14,19619.45,60.63,337.26,49099.57,1837.89,2734.97,3182.4,1828.4,3166.94,4509.24,13948.71,243.41,2684.97,1262.75,543.98,2260.43,11870.73,19248.28,25657.29,26114.5,27864.02,66141.94,10992.66,24995.0,21005.29,611.6,139216.37,1592.89,3704.15,1276.25,943.02,440.54,16086.54,129845.2,5287.21,1069.84,6346.91,6939.12,313.51,37825.46,6433.64,124444.84,2785.62,26539.4,32989.04,14333.83,7707.5,867.37,119168.02,14389.49,108.54,6487.16,1199.41,8559.67,23396.48,19580.5,2385.37,5751.77,75935.56,55603.31,4576.21,7969.26,10496.95,4475.3,2103.4,4768.87,10976.35,11153.52,7865.95,4064.13,4904.36,1412.93,1133.48,69.74,9355.62,13900.31,3056.13,3103.02,403.14,314.55,2416.0,18526.33,5599.64,7741.07,3419.44,569.99,3021.75,7286.83,461.33,3838.4,5766.4,8046.05,904.41,394.14,10529.68,14199.61,59369.8,30965.51,15706.0,6179.53,2458.67,6364.13,10847.29,12961.69,20280.86,46263.62,9624.55,13461.88,18148.18,1361.71,7351.12,2548.31,15156.95,224257.5,62522.37,31377.66,24384.39,9725.05,65023.55,1816.87,69843.63,43096.8,2718.51,27007.1,23334.66,9673.27,15672.71,27658.25,46962.56,298758.4,26059.23,16511.32,4970.23,1199.34,4385.0,18428.63,5611.47,3476.35,8181.0,4049.91,113879.8,11170.55,9083.99,39725.82,1340.5,30431.62,5292.23,22743.57,1732.29,10901.34,21021.66,31389.9,960.27,1093.59,40526.41,64780.33,1044.74,578.69,14202.13,10504.4,35323.74,29997.93,29161.27,33419.03,10426.37
2019-10-31,45255.64,9210.93,3595.49,83.82,9537.32,4691.46,1387.32,19091.11,8075.8,672.32,3302.11,1779.16,9199.07,2710.3,1506.64,42408.69,9299.81,2354.09,1503.56,3541.39,30030.93,5830.48,73867.0,1378.82,18183.72,18790.25,43.87,312.93,45796.34,1671.03,2906.34,2666.26,1802.45,3027.92,3611.88,14220.87,242.44,2556.14,1208.45,536.79,2236.93,12283.0,18722.98,26691.32,26799.94,28820.46,65355.28,10895.71,26219.59,21692.99,588.91,140229.26,1649.02,3745.66,1266.03,848.96,448.51,17210.68,128771.33,5463.57,1117.86,6942.82,7678.33,300.4,40594.89,7338.17,122471.7,2908.5,26222.79,32866.61,15235.55,8111.53,839.0,130874.17,16105.29,129.55,6987.62,1350.36,8733.66,25132.61,19484.3,2261.33,6287.74,78714.58,55017.82,4579.1,8182.89,10980.32,4746.01,2218.38,4946.03,11397.52,10829.15,7462.41,4156.46,5182.1,1503.98,1131.18,68.4,9647.6,14042.7,3118.23,2810.1,515.01,307.29,2292.62,18863.38,5601.51,7879.92,3416.61,763.3,3084.96,7312.67,571.6,3397.02,6211.66,7516.21,925.59,464.85,11704.44,15052.66,66058.36,30710.09,15843.11,6050.11,2300.93,5457.65,11319.37,12819.88,19116.51,46624.07,8144.94,13295.21,18143.2,1572.93,7603.71,2694.67,14600.17,219605.9,60569.23,30656.73,24412.97,7789.55,67946.25,1484.13,68718.56,40322.07,2745.61,22556.0,24186.89,9784.06,15048.73,27111.77,44221.19,285895.9,26107.86,16897.73,4920.11,1278.27,4103.76,20034.43,5789.09,3243.66,8727.52,3911.38,116463.7,10474.16,8619.58,36179.36,1400.84,28845.7,3265.31,24214.38,1618.59,10580.1,20562.01,32017.54,1013.25,884.8,40736.76,65713.69,1109.66,621.58,14725.93,9961.11,39825.11,29777.12,27040.81,34056.16,11374.52
2019-11-30,50114.84,8855.49,3699.48,387.01,10364.05,5837.18,1486.57,17947.15,7333.88,748.64,2997.24,1919.15,9025.05,2378.78,1471.39,38620.28,9278.7,2099.39,1775.76,3605.59,33055.28,5867.0,76644.37,1373.94,17111.9,18854.07,34.62,311.86,47943.21,1904.3,3047.07,2369.29,1592.78,2490.51,3350.96,14562.49,245.81,2111.09,1131.92,521.02,2329.85,11921.33,18415.97,27564.57,25607.71,28810.38,62627.1,10589.35,24065.45,20949.68,568.75,140074.77,1863.01,2382.52,1246.01,843.02,416.65,17399.33,125996.76,6038.02,1131.29,6903.21,7527.18,267.38,40056.95,7448.8,119867.53,2914.94,26046.36,32259.76,14845.95,7928.52,898.21,137069.9,15468.63,96.62,6002.89,1164.12,7924.77,23104.39,17243.69,2162.31,5898.17,76852.74,54951.65,4625.88,7807.75,10698.0,4174.17,2124.73,4902.9,10562.57,10684.15,7043.82,4015.73,4982.44,1501.97,1030.16,65.75,8502.21,15163.85,2923.0,3144.12,484.77,313.9,2202.27,17919.18,5447.17,7343.55,3350.38,796.15,3389.19,7323.82,572.23,3303.56,5427.02,7075.56,837.61,554.16,10159.35,14796.05,68279.32,30880.72,15765.65,6010.77,2366.85,5402.1,12554.21,12738.67,18287.39,45122.48,8378.08,12764.98,17399.54,1289.31,6502.32,2474.65,12335.05,221477.9,65770.25,28884.88,24001.59,8407.95,68407.25,1528.99,66813.69,41247.07,2231.77,24779.34,23173.47,9555.27,14419.42,26755.63,43161.6,288265.3,25767.46,18425.11,4758.83,1235.12,4286.89,18919.21,5819.14,3617.86,8700.52,3886.34,114255.0,9880.23,8419.41,34455.26,1326.65,29349.66,3948.05,24604.81,1739.2,9823.58,21176.25,29994.63,877.48,937.84,41514.8,65011.05,985.16,600.23,14081.21,9102.43,39213.23,27963.37,27537.75,32972.98,11277.69
2019-12-31,55657.47,8549.44,4024.29,428.15,10461.51,5959.32,1510.56,18863.4,7645.53,1046.64,3329.12,2202.88,10303.85,2661.15,1795.19,42029.05,10289.98,2250.57,2234.05,3522.31,38320.39,6026.54,80583.3,1581.76,19024.22,19945.29,52.35,410.06,50448.08,2020.26,4209.67,2465.21,1820.93,2798.51,4077.81,16897.95,245.92,2371.68,1168.51,543.63,2376.79,12106.86,18831.95,28288.6,24745.34,28273.87,65559.83,10887.23,24487.93,21936.95,635.36,143697.46,2307.14,1193.67,1350.26,923.1,461.57,19703.5,127279.33,6884.31,1184.18,8047.18,8522.03,274.89,43545.16,8574.83,121901.01,3008.84,26555.61,33060.23,15612.91,8177.03,1116.33,134465.02,14938.68,108.14,5646.7,1103.69,7648.73,22700.76,16558.94,2140.99,5880.04,80708.2,56484.28,4943.35,8017.28,10922.72,4123.34,2212.9,4882.53,10751.84,10794.74,6905.71,4334.06,5006.85,1540.61,1049.96,66.14,9277.65,15432.22,3021.36,3583.02,536.17,309.5,2639.74,18434.91,5610.25,8039.71,3699.8,947.26,3614.32,7685.21,662.73,3454.15,5728.9,7054.79,714.54,580.96,9691.81,15860.02,71015.08,32072.32,16500.86,5764.9,2510.48,5335.76,13212.65,13152.07,18895.09,46703.94,9622.76,13675.92,17836.65,1651.29,7101.96,2482.36,13696.13,226820.1,70549.0,30074.98,24948.67,9975.07,68168.5,1697.23,69117.38,48728.55,2786.51,27042.11,23858.02,10131.56,14834.2,27542.37,44318.43,295246.6,26259.15,21479.87,5106.45,1433.79,4926.72,20357.42,5953.4,4213.76,9665.09,4017.55,118330.3,10399.45,8901.83,36813.61,1475.04,31258.11,5752.72,25942.42,2042.69,10109.1,25073.91,29863.14,1219.42,1269.98,42701.58,66804.38,1309.94,756.37,13757.27,9438.94,38457.63,29092.52,28749.8,34045.44,13585.91
2020-01-31,46395.06,9002.6,4076.85,407.75,9668.29,5747.26,1353.65,18604.45,6779.92,752.27,3397.53,2204.31,9938.34,2677.4,1628.76,37296.67,9757.0,2082.95,1879.86,3193.26,33297.0,6115.31,82348.19,1131.75,19982.67,17865.48,50.23,346.53,47012.09,2108.93,2790.13,2177.13,1562.07,2551.36,3687.4,14984.73,247.8,2316.05,1070.26,473.64,2233.69,11790.01,21194.23,29856.8,25956.63,29063.15,70589.63,10814.34,21633.11,21519.36,563.87,127289.09,2003.15,943.61,1307.1,673.82,415.04,20551.16,121929.23,6508.82,1087.34,8089.47,9110.0,238.42,46514.26,9227.79,108648.78,2679.18,26403.6,32608.06,15474.6,6938.32,925.22,125407.74,13891.18,80.39,4963.92,1131.03,7613.02,19207.81,14967.39,2202.25,6258.13,88500.81,50979.33,4199.12,7139.12,10635.81,3937.49,1914.19,5133.01,10406.44,9829.63,6449.72,4136.17,4769.69,1585.48,1022.98,58.6,7197.89,13654.22,2517.24,3227.89,358.79,261.35,2407.38,17291.14,5372.15,7725.69,3420.33,890.38,3032.72,6511.5,652.71,3457.45,5464.21,5676.51,667.67,630.98,8342.63,18332.21,73282.9,33120.07,15857.01,5134.59,1888.06,4711.33,13186.1,14545.04,20203.31,51502.32,10353.55,14308.82,19446.04,1349.43,5747.65,2530.5,13299.36,201655.5,64251.7,31374.89,25475.04,8342.65,70580.13,1479.79,71594.19,42416.42,1546.64,27450.91,26268.05,11210.77,16445.48,29928.49,46367.82,262903.5,27462.86,19144.91,5329.84,1241.73,4414.99,17265.99,5933.36,3210.43,7952.0,3738.56,131140.6,10948.56,9178.13,35558.33,1227.72,30927.64,8049.58,27787.17,1544.66,10981.41,22362.28,29939.0,754.28,1037.23,45283.73,74217.63,849.84,595.53,14113.71,8673.51,34511.21,31508.75,25077.29,37101.97,9981.86
2020-02-29,37605.32,8018.0,2580.85,357.01,7926.19,5264.72,1253.3,18061.1,6044.35,646.15,3004.9,2039.2,8595.73,2224.43,1461.17,31464.14,8900.53,1958.66,1540.8,3423.32,30553.6,5909.59,75352.72,963.08,18747.41,16287.63,44.6,342.93,42073.84,2096.0,2052.12,1983.52,1233.32,2195.41,3274.38,12706.86,234.61,2008.61,956.62,431.53,1893.89,10236.74,20763.78,30231.14,22732.87,27015.27,73155.47,10308.65,17425.27,18811.78,503.77,109687.83,1897.33,606.25,1182.97,677.43,300.17,20119.98,102496.29,5361.28,991.17,7491.99,8223.76,155.37,44040.38,8695.68,87710.76,2098.21,26519.0,32577.21,15199.64,6301.97,786.89,116709.93,12815.48,68.21,4171.28,922.83,6524.52,16028.76,13794.95,1750.27,5418.21,84602.8,44540.93,3792.22,6740.89,10134.46,3437.74,1700.06,5154.16,9890.92,8954.13,6108.35,3607.83,4419.71,1423.48,938.09,55.68,6173.75,11258.81,2135.85,2614.3,368.87,255.52,2209.79,16325.4,5383.29,7802.28,3106.41,734.07,2681.5,5823.59,535.12,2984.07,4713.71,5965.5,617.96,500.81,6361.35,16949.17,58764.67,27929.14,13336.02,4554.74,1424.67,4059.26,11109.33,12771.02,19452.3,44168.76,9402.71,12624.11,17169.68,991.07,5552.15,2327.81,11570.19,175416.1,52348.43,26308.19,21452.36,6218.29,65536.13,1277.66,67245.56,36820.75,1499.51,24364.05,23350.05,9581.82,14812.16,28531.8,42002.91,217703.8,24077.98,14923.3,4675.79,1006.25,4016.5,17146.95,5556.8,2887.24,7221.06,3168.99,123590.9,10328.75,7626.75,29309.66,1042.75,27576.64,8203.43,23053.06,1101.03,10062.2,20346.46,25918.07,705.56,742.33,39403.4,63633.24,768.3,557.15,13252.52,7516.07,27118.58,29124.07,23109.57,32697.37,7397.63
